958;Fear and Loathing in Las Vegas;An oddball journalist and his psychopathic lawyer travel to Las Vegas for a series of psychedelic escapades.;1998;Aventura
959;Funny Games;Two violent young men take a mother, father, and son hostage in their vacation cabin and force them to play sadistic "games" with one another for their own amusement.;1997;Suspense
960;Dark City;A man struggles with memories of his past, which include a wife he cannot remember and a nightmarish world no one else ever seems to wake up from.;1998;Ficcao
961;Sleepers;After a prank goes disastrously wrong, a group of boys are sent to a detention center where they are brutalized. Thirteen years later, an unexpected random encounter with a former guard gives them a chance for revenge.;1996;Suspense
962;Lost Highway;Anonymous videotapes presage a musician's murder conviction, and a gangster's girlfriend leads a mechanic astray.;1997;Suspense
963;Sense and Sensibility;Rich Mr. Dashwood dies, leaving his second wife and her three daughters poor by the rules of inheritance. The two eldest daughters are the title opposites.;1995;Romance
964;Die Hard: With a Vengeance;John McClane and a Harlem store owner are targeted by German terrorist Simon in New York City, where he plans to rob the Federal Reserve Building.;1995;Aventura
965;Dead Man;On the run after murdering a man, accountant William Blake encounters a strange aboriginal American man named Nobody who prepares him for his journey into the spiritual world.;1995;Aventura
966;The Bridges of Madison County;Photographer Robert Kincaid wanders into the life of housewife Francesca Johnson for four days in the 1960s.;1995;Romance
967;Apollo 13;NASA must devise a strategy to return Apollo 13 to Earth safely after the spacecraft undergoes massive internal damage putting the lives of the three astronauts on board in jeopardy.;2000;Aventura
968;Trois couleurs: Blanc;After his wife divorces him, a Polish immigrant plots to get even with her.;1994;Romance
969;Falling Down;An ordinary man frustrated with the various flaws he sees in society begins to psychotically and violently lash out against them.;1993;Suspense
970;Dazed and Confused;The adventures of high school and junior high students on the last day of school in May 1976.;1993;Comedia
971;My Cousin Vinny;Two New Yorkers accused of murder in rural Alabama while on their way back to college call in the help of one of their cousins, a loudmouth lawyer with no trial experience.;1992;Suspense
972;Omohide poro poro;A twenty-seven-year-old office worker travels to the countryside while reminiscing about her childhood in Tokyo.;1991;Animacao
973;Delicatessen;Post-apocalyptic surrealist black comedy about the landlord of an apartment building who occasionally prepares a delicacy for his odd tenants.;1991;Suspense
974;Home Alone;An eight-year-old troublemaker must protect his house from a pair of burglars when he is accidentally left home alone by his family during Christmas vacation.;1990;Comedia
975;The Godfather: Part III;Follows Michael Corleone, now in his 60s, as he seeks to free his family from crime and find a suitable successor to his empire.;1990;Suspense
976;When Harry Met Sally...;Harry and Sally have known each other for years, and are very good friends, but they fear sex would ruin the friendship.;1989;Romance
977;The Little Mermaid;A mermaid princess makes a Faustian bargain in an attempt to become human and win a prince's love.;1989;Animacao
978;The Naked Gun: From the Files of Police Squad!;Incompetent police Detective Frank Drebin must foil an attempt to assassinate Queen Elizabeth II.;1988;Suspense
979;Planes, Trains & Automobiles;A man must struggle to travel home for Thanksgiving with a lovable oaf of a shower curtain ring salesman as his only companion.;1987;Comedia
980;Lethal Weapon;Two newly paired cops who are complete opposites must put aside their differences in order to catch a gang of drug smugglers.;1987;Suspense
981;Blood Simple;The owner of a seedy small-town Texas bar discovers that one of his employees is having an affair with his wife. A chaotic chain of misunderstandings, lies and mischief ensues after he devises a plot to have them murdered.;1984;Suspense
982;On Golden Pond;Norman is a curmudgeon with an estranged relationship with his daughter Chelsea. At Golden Pond, he and his wife nevertheless agree to care for Billy, the son of Chelsea's new boyfriend, and a most unexpected relationship blooms.;1981;Drama
983;Mad Max 2;In the post-apocalyptic Australian wasteland, a cynical drifter agrees to help a small, gasoline-rich community escape a horde of bandits.;1981;Ficcao
984;The Warriors;In the near future, a charismatic leader summons the street gangs of New York City in a bid to take it over. When he is killed, The Warriors are falsely blamed and now must fight their way home while every other gang is hunting them down.;1979;Suspense
985;The Muppet Movie;Kermit and his newfound friends trek across America to find success in Hollywood, but a frog legs merchant is after Kermit.;1979;Aventura
986;Escape from Alcatraz;Alcatraz is the most secure prison of its time. It is believed that no one can ever escape from it, until three daring men make a possible successful attempt at escaping from one of the most infamous prisons in the world.;1979;Suspense
987;Watership Down;Hoping to escape destruction by human developers and save their community, a colony of rabbits, led by Hazel and Fiver, seek out a safe place to set up a new warren.;1978;Animacao
988;Midnight Express;Billy Hayes, an American college student, is caught smuggling drugs out of Turkey and thrown into prison.;1978;Suspense
989;Close Encounters of the Third Kind;Roy Neary, an electric lineman, watches how his quiet and ordinary daily life turns upside down after a close encounter with a UFO.;1977;Ficcao
990;The Long Goodbye;Private investigator Philip Marlowe helps a friend out of a jam, but in doing so gets implicated in his wife's murder.;1973;Suspense
991;Gi la testa;A low-life bandit and an I.R.A. explosives expert rebel against the government and become heroes of the Mexican Revolution.;1971;Drama
992;Kelly's Heroes;A group of U.S. soldiers sneaks across enemy lines to get their hands on a secret stash of Nazi treasure.;1970;Aventura
993;The Jungle Book;Bagheera the Panther and Baloo the Bear have a difficult time trying to convince a boy to leave the jungle for human civilization.;1967;Animacao
994;Blowup;A fashion photographer unknowingly captures a death on film after following two lovers in a park.;1966;Suspense
995;A Hard Day's Night;Over two "typical" days in the life of The Beatles, the boys struggle to keep themselves and Sir Paul McCartney's mischievous grandfather in check while preparing for a live television performance.;1964;Comedia
996;Breakfast at Tiffany's;A young New York socialite becomes interested in a young man who has moved into her apartment building, but her past threatens to get in the way.;1961;Romance
997;Giant;Sprawling epic covering the life of a Texas cattle rancher and his family and associates.;1956;Drama
998;From Here to Eternity;In Hawaii in 1941, a private is cruelly punished for not boxing on his unit's team, while his captain's wife and second-in-command are falling in love.;1953;Romance
999;Lifeboat;Several survivors of a torpedoed merchant ship in World War II find themselves in the same lifeboat with one of the crew members of the U-boat that sank their ship.;1944;Drama
1000;The 39 Steps;A man in London tries to help a counter-espionage Agent. But when the Agent is killed, and the man stands accused, he must go on the run to save himself and stop a spy ring which is trying to steal top secret information.;1935;Suspense
